country,date,total_cases,new_cases,new_cases_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths,new_deaths,new_deaths_smoothed,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,excess_mortality,excess_mortality_cumulative,excess_mortality_cumulative_absolute,excess_mortality_cumulative_per_million,hosp_patients,hosp_patients_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,icu_patients,icu_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,stringency_index,reproduction_rate,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,code,continent,population,population_density,median_age,life_expectancy,gdp_per_capita,extreme_poverty,diabetes_prevalence,handwashing_facilities,hospital_beds_per_thousand,human_development_index
India,2021-02-24,11030176.0,13742.0,13265.143,7738.1763,9.640646,9.306108,156567.0,104.0,93.42857,109.83896,0.07296079,0.06554444,,,,,,,,,,,,,63.43,1.1376,213036275.0,805844.0,151.351,0.573,722721.0,0.513,1.8030915,55.516342,12366633.0,10884879.0,1481754.0,,459241.0,454268.0,0.86757624,0.76362437,0.103951864,,318.6899,291462.56,0.02044744,IND,Asia,1425423209.0,479.425537109375,27.68400001525879,71.69840240478516,7112.03955078125,5.251640319824219,9.600000381469728,89.6918716430664,0.5299999713897705,
India,2021-02-25,11046914.0,16738.0,13816.143,7749.919,11.742477,9.69266,156705.0,138.0,98.71429,109.93577,0.09681335,0.06925262,,,,,,,,,,,,,63.43,1.1395,213829658.0,793383.0,151.915,0.564,732267.0,0.52,1.8317626,54.615078,13067047.0,11206188.0,1860859.0,,700414.0,460074.84,0.9167135,0.78616565,0.13054782,,322.7637,260656.72,0.01828627,IND,Asia,1425423209.0,479.425537109375,27.68400001525879,71.69840240478516,7112.03955078125,5.251640319824219,9.600000381469728,89.6918716430664,0.5299999713897705,
India,2021-02-26,11063491.0,16577.0,14299.571,7761.5483,11.629529,10.031808,156825.0,120.0,102.0,110.01996,0.084185526,0.07155769,,,,,,,,,,,,,63.43,1.1359,214661465.0,831807.0,152.506,0.591,740943.0,0.526,1.8550189,53.93315,13756940.0,11552857.0,2204083.0,,689893.0,472428.28,0.9651127,0.8104861,0.15462656,,331.43018,265693.84,0.018639646,IND,Asia,1425423209.0,479.425537109375,27.68400001525879,71.69840240478516,7112.03955078125,5.251640319824219,9.600000381469728,89.6918716430664,0.5299999713897705,
India,2021-02-27,11079979.0,16488.0,14656.0,7773.115,11.567091,10.281858,156938.0,113.0,103.71429,110.09923,0.0792747,0.07276034,,,,,,,,,,,,,63.43,1.13,215435383.0,773918.0,153.055,0.55,739129.0,0.525,1.8825471,53.157642,14242547.0,11788669.0,2453878.0,,485607.0,486317.72,0.99918026,0.8270294,0.17215084,,341.17426,260612.28,0.018283151,IND,Asia,1425423209.0,479.425537109375,27.68400001525879,71.69840240478516,7112.03955078125,5.251640319824219,9.600000381469728,89.6918716430664,0.5299999713897705,
India,2021-02-28,11096731.0,16752.0,15011.429,7784.8677,11.752299,10.531208,157051.0,113.0,107.0,110.178505,0.0792747,0.07506543,,,,,,,,,,,,,63.43,1.1226,216231106.0,795723.0,153.621,0.565,757082.0,0.538,1.9023021,52.61749,14301266.0,11845075.0,2456191.0,,58719.0,459441.84,1.0032996,0.83098656,0.17231311,,322.3196,245792.0,0.017243441,IND,Asia,1425423209.0,479.425537109375,27.68400001525879,71.69840240478516,7112.03955078125,5.251640319824219,9.600000381469728,89.6918716430664,0.5299999713897705,
India,2021-03-01,11112241.0,15510.0,15198.714,7795.7485,10.880979,10.662598,157157.0,106.0,110.28571,110.25287,0.07436388,0.0773705,,,,,,,,,,,,,63.43,1.1216,216858774.0,627668.0,154.067,0.446,758147.0,0.539,1.9249619,52.005215,14854136.0,12256337.0,2597799.0,,552870.0,490006.0,1.042086,0.8598385,0.18224756,,343.76178,278255.0,0.01952087,IND,Asia,1425423209.0,479.425537109375,27.68400001525879,71.69840240478516,7112.03955078125,5.251640319824219,9.600000381469728,89.6918716430664,0.5299999713897705,
India,2021-03-02,11124527.0,12286.0,15441.857,7804.3677,8.619195,10.833174,157248.0,91.0,112.14286,110.31671,0.06384069,0.07867338,,,,,,,,,,,,,63.43,1.1244,217618057.0,759283.0,154.606,0.539,769661.0,0.547,1.9469765,51.412807,15620749.0,12906771.0,2713978.0,,766613.0,530479.56,1.0958674,0.9054694,0.19039805,,372.15585,331573.44,0.023261402,IND,Asia,1425423209.0,479.425537109375,27.68400001525879,71.69840240478516,7112.03955078125,5.251640319824219,9.600000381469728,89.6918716430664,0.5299999713897705,
India,2021-03-03,11139516.0,14989.0,15620.0,7814.8833,10.515473,10.958149,157346.0,98.0,111.28571,110.38546,0.068751514,0.07807205,,,,,,,,,,,,,63.43,1.1298,218403277.0,785220.0,155.164,0.558,766715.0,0.545,1.9758078,50.641773,16616048.0,13739121.0,2876927.0,,995299.0,607059.3,1.1656922,0.9638626,0.20182967,,425.88004,407748.84,0.02860546,IND,Asia,1425423209.0,479.425537109375,27.68400001525879,71.69840240478516,7112.03955078125,5.251640319824219,9.600000381469728,89.6918716430664,0.5299999713897705,
India,2021-03-04,11156923.0,17407.0,15715.571,7827.095,12.211812,11.025197,157435.0,89.0,104.28571,110.4479,0.062437598,0.07316123,,,,,,,,,,,,,63.43,1.139,219178908.0,775631.0,155.715,0.551,764179.0,0.543,2.0000603,50.01674,18005504.0,14796835.0,3208668.0,,1389455.0,705493.7,1.2631689,1.0380661,0.22510283,,494.9363,512949.56,0.035985775,IND,Asia,1425423209.0,479.425537109375,27.68400001525879,71.69840240478516,7112.03955078125,5.251640319824219,9.600000381469728,89.6918716430664,0.5299999713897705,
India,2021-03-05,11173761.0,16838.0,15752.857,7838.9077,11.812633,11.051354,157548.0,113.0,103.28571,110.527176,0.0792747,0.07245968,,,,,,,,,,,,,63.43,1.1523,219940742.0,761834.0,156.256,0.541,754182.0,0.536,2.0227487,49.453903,19497704.0,15996683.0,3501021.0,,1492201.0,820109.1,1.3678536,1.1222409,0.24561274,,575.3443,634832.3,0.044536408,IND,Asia,1425423209.0,479.425537109375,27.68400001525879,71.69840240478516,7112.03955078125,5.251640319824219,9.600000381469728,89.6918716430664,0.5299999713897705,
India,2021-03-06,11192088.0,18327.0,16015.571,7851.765,12.857234,11.235661,157656.0,108.0,102.57143,110.60294,0.07576697,0.07195858,,,,,,,,,,,,,63.43,1.1671,220692677.0,751935.0,156.791,0.534,751042.0,0.534,2.044116,48.948566,20922344.0,17168304.0,3754041.0,,1424640.0,954256.7,1.4677987,1.2044355,0.26336327,,669.455,768519.1,0.053915154,IND,Asia,1425423209.0,479.425537109375,27.68400001525879,71.69840240478516,7112.03955078125,5.251640319824219,9.600000381469728,89.6918716430664,0.5299999713897705,
India,2021-03-07,11210799.0,18711.0,16295.429,7864.8916,13.126628,11.4319935,157756.0,100.0,100.71429,110.673096,0.0701546,0.07065571,,,,,,,,,,,,,63.43,1.1828,221430507.0,737830.0,157.315,0.524,742772.0,0.528,2.0742683,48.255413,20989010.0,17227904.0,3761107.0,,66666.0,955392.0,1.4724756,1.2086167,0.26385897,,670.25146,768975.44,0.053947166,IND,Asia,1425423209.0,479.425537109375,27.68400001525879,71.69840240478516,7112.03955078125,5.251640319824219,9.600000381469728,89.6918716430664,0.5299999713897705,
India,2021-03-08,11229398.0,18599.0,16736.715,7877.9395,13.048055,11.741575,157853.0,97.0,99.42857,110.74115,0.06804997,0.06975372,,,,,,,,,,,,,63.43,1.1998,,,,,744982.0,0.529,2.1088219,47.4882,23008732.0,18943284.0,4065450.0,,2019723.0,1164942.4,1.6141685,1.3289585,0.28521004,,817.26074,955278.0,0.06701715,IND,Asia,1425423209.0,479.425537109375,27.68400001525879,71.69840240478516,7112.03955078125,5.251640319824219,9.600000381469728,89.6918716430664,0.5299999713897705,
India,2021-03-09,11244786.0,15388.0,17179.857,7888.735,10.79539,12.052461,157930.0,77.0,97.42857,110.795166,0.054019045,0.06835063,,,,,,,,,,,,,57.87,1.2212,222716796.0,,158.229,,728391.0,0.517,2.1591482,46.424694,24367906.0,20004228.0,4363679.0,,1359173.0,1249593.9,1.7095208,1.4033886,0.30613217,,876.64764,1013922.3,0.07113132,IND,Asia,1425423209.0,479.425537109375,27.68400001525879,71.69840240478516,7112.03955078125,5.251640319824219,9.600000381469728,89.6918716430664,0.5299999713897705,
India,2021-03-10,11262707.0,17921.0,17598.715,7901.3076,12.572407,12.346308,158063.0,133.0,102.42857,110.88847,0.093305625,0.07185836,,,,,,,,,,,,,57.87,1.2468,223479877.0,763081.0,158.771,0.542,725229.0,0.515,2.214774,45.299515,25685012.0,21034480.0,4650530.0,,1317105.0,1295566.1,1.8019217,1.4756657,0.3262561,,908.8993,1042194.3,0.07311473,IND,Asia,1425423209.0,479.425537109375,27.68400001525879,71.69840240478516,7112.03955078125,5.251640319824219,9.600000381469728,89.6918716430664,0.5299999713897705,
India,2021-03-11,11285561.0,22854.0,18376.857,7917.3403,16.033133,12.892211,158189.0,126.0,107.71429,110.97687,0.0883948,0.07556653,,,,,,,,,,,,,57.87,1.2704,224258293.0,778416.0,159.324,0.553,725626.0,0.516,2.282777,43.993835,26164920.0,21435840.0,4729079.0,,479909.0,1165631.0,1.8355895,1.5038229,0.33176666,,817.74384,948429.44,0.06653669,IND,Asia,1425423209.0,479.425537109375,27.68400001525879,71.69840240478516,7112.03955078125,5.251640319824219,9.600000381469728,89.6918716430664,0.5299999713897705,
India,2021-03-12,11308846.0,23285.0,19297.857,7933.6763,16.335499,13.538335,158306.0,117.0,108.28571,111.058945,0.082080886,0.075967416,,,,,,,,,,,,,57.87,1.2931,224998638.0,740345.0,159.85,0.526,722557.0,0.513,2.3659256,42.50333,28218456.0,23075504.0,5142953.0,,2053537.0,1245821.9,1.9796547,1.6188529,0.36080182,,874.0014,1011260.1,0.070944555,IND,Asia,1425423209.0,479.425537109375,27.68400001525879,71.69840240478516,7112.03955078125,5.251640319824219,9.600000381469728,89.6918716430664,0.5299999713897705,
India,2021-03-13,11333728.0,24882.0,20234.285,7951.132,17.455868,14.195283,158446.0,140.0,112.85714,111.157166,0.098216444,0.07917448,,,,,,,,,,,,,57.87,1.3146,225839273.0,840635.0,160.447,0.597,735228.0,0.522,2.454449,40.99494,29738408.0,24307636.0,5430774.0,,1519952.0,1259437.9,2.0862863,1.7052925,0.38099378,,883.55365,1019904.56,0.071551,IND,Asia,1425423209.0,479.425537109375,27.68400001525879,71.69840240478516,7112.03955078125,5.251640319824219,9.600000381469728,89.6918716430664,0.5299999713897705,
India,2021-03-14,11359048.0,25320.0,21178.428,7968.895,17.763145,14.857642,158607.0,161.0,121.57143,111.27011,0.11294891,0.08528795,,,,,,,,,,,,,57.87,1.3387,226703641.0,864368.0,161.061,0.614,753305.0,0.535,2.542668,39.564632,29908038.0,24452384.0,5455653.0,,169629.0,1274146.9,2.0981865,1.7154474,0.3827392,,893.8727,1032068.9,0.072404385,IND,Asia,1425423209.0,479.425537109375,27.68400001525879,71.69840240478516,7112.03955078125,5.251640319824219,9.600000381469728,89.6918716430664,0.5299999713897705,
India,2021-03-15,11385339.0,26291.0,22277.285,7987.3394,18.444347,15.628541,158725.0,118.0,124.57143,111.3529,0.08278243,0.08739259,,,,,,,,,,,,,57.87,1.3677,227407413.0,703772.0,161.561,0.5,761966.0,0.541,2.6393917,38.09204,32947432.0,27079484.0,5867948.0,,3039394.0,1419814.1,2.311414,1.8997505,0.41166356,,996.065,1162314.4,0.08154171,IND,Asia,1425423209.0,479.425537109375,27.68400001525879,71.69840240478516,7112.03955078125,5.251640319824219,9.600000381469728,89.6918716430664,0.5299999713897705,
India,2021-03-16,11409831.0,24492.0,23577.857,8004.5215,17.182266,16.540953,158856.0,131.0,132.28572,111.44479,0.09190253,0.09280452,,,,,,,,,,,,,57.87,1.3956,228280763.0,873350.0,162.181,0.62,794852.0,0.565,2.7262084,36.851162,35064536.0,28862036.0,6202499.0,,2117104.0,1528090.0,2.4599385,2.0248048,0.43513384,,1072.0255,1265401.4,0.088773735,IND,Asia,1425423209.0,479.425537109375,27.68400001525879,71.69840240478516,7112.03955078125,5.251640319824219,9.600000381469728,89.6918716430664,0.5299999713897705,
India,2021-03-17,11438734.0,28903.0,25146.715,8024.7983,20.276785,17.641577,159044.0,188.0,140.14285,111.57669,0.13189065,0.09831666,,,,,,,,,,,,,57.87,1.4204,229249784.0,969021.0,162.87,0.688,824272.0,0.586,2.8153708,35.64678,37143256.0,30600788.0,6542468.0,,2078719.0,1636892.0,2.6057703,2.146786,0.45898426,,1148.3551,1366615.1,0.09587435,IND,Asia,1425423209.0,479.425537109375,27.68400001525879,71.69840240478516,7112.03955078125,5.251640319824219,9.600000381469728,89.6918716430664,0.5299999713897705,
India,2021-03-18,11474605.0,35871.0,27006.285,8049.964,25.165157,18.946152,159216.0,172.0,146.71428,111.69736,0.120665915,0.10292683,,,,,,,,,,,,,57.87,1.4381,230313163.0,1063379.0,163.625,0.755,864981.0,0.615,2.8996036,34.581493,39339816.0,32426230.0,6913587.0,,2196562.0,1882128.1,2.7598693,2.2748494,0.48501995,,1320.3995,1570055.6,0.11014663,IND,Asia,1425423209.0,479.425537109375,27.68400001525879,71.69840240478516,7112.03955078125,5.251640319824219,9.600000381469728,89.6918716430664,0.5299999713897705,
India,2021-03-19,11514331.0,39726.0,29355.0,8077.8335,27.869617,20.593884,159370.0,154.0,152.0,111.80539,0.10803809,0.106635,,,,,,,,,,,,,57.87,1.4455,231370546.0,1057383.0,164.377,0.751,910273.0,0.647,2.9787583,33.662464,42063390.0,34842030.0,7221362.0,,2723575.0,1977847.9,2.9509406,2.4443288,0.50661176,,1387.5513,1680932.2,0.11792514,IND,Asia,1425423209.0,479.425537109375,27.68400001525879,71.69840240478516,7112.03955078125,5.251640319824219,9.600000381469728,89.6918716430664,0.5299999713897705,
India,2021-03-20,11555284.0,40953.0,31650.857,8106.5635,28.730415,22.204533,159558.0,188.0,158.85715,111.93728,0.13189065,0.1114456,,,,,,,,,,,,,57.87,1.4488,232431517.0,1060971.0,165.13,0.754,941749.0,0.669,3.0657225,32.722256,44603840.0,37125188.0,7478654.0,,2540449.0,2123633.2,3.1291647,2.6045027,0.524662,,1489.8264,1831078.9,0.1284586,IND,Asia,1425423209.0,479.425537109375,27.68400001525879,71.69840240478516,7112.03955078125,5.251640319824219,9.600000381469728,89.6918716430664,0.5299999713897705,
India,2021-03-21,11599130.0,43846.0,34297.43,8137.3237,30.759987,24.061226,159755.0,197.0,164.0,112.075485,0.13820457,0.11505355,,,,,,,,,,,,,57.87,1.4469,,,,,962144.0,0.684,3.1733348,31.64847,45066000.0,37574304.0,7491696.0,,462157.0,2165422.8,3.1615872,2.6360102,0.52557695,,1519.1438,1874559.6,0.13150898,IND,Asia,1425423209.0,479.425537109375,27.68400001525879,71.69840240478516,7112.03955078125,5.251640319824219,9.600000381469728,89.6918716430664,0.5299999713897705,
India,2021-03-22,11646081.0,46951.0,37248.855,8170.2617,32.93829,26.131788,159967.0,212.0,177.42857,112.22421,0.14872776,0.12447431,,,,,,,,,,,,,57.87,1.4401,234445774.0,,166.561,,1005480.0,0.714,3.2848957,30.61845,48494590.0,40631150.0,7863441.0,,3428596.0,2221023.2,3.402119,2.8504624,0.5516566,,1558.15,1935952.8,0.135816,IND,Asia,1425423209.0,479.425537109375,27.68400001525879,71.69840240478516,7112.03955078125,5.251640319824219,9.600000381469728,89.6918716430664,0.5299999713897705,
India,2021-03-23,11686796.0,40715.0,39566.43,8198.825,28.563446,27.757671,160166.0,199.0,187.14285,112.36382,0.13960767,0.13128933,,,,,,,,,,,,,57.87,1.4339,235413233.0,967459.0,167.249,0.687,1018924.0,0.724,3.4158726,29.481369,50841290.0,42731950.0,8109334.0,,2346692.0,2253821.5,3.5667503,2.9978433,0.5689071,,1581.1595,1981416.4,0.13900548,IND,Asia,1425423209.0,479.425537109375,27.68400001525879,71.69840240478516,7112.03955078125,5.251640319824219,9.600000381469728,89.6918716430664,0.5299999713897705,
India,2021-03-24,11734058.0,47262.0,42189.145,8231.981,33.156467,29.597626,160441.0,275.0,199.57143,112.55675,0.19292516,0.14000854,,,,,,,,,,,,,57.87,1.4263,236438861.0,1025628.0,167.977,0.729,1027011.0,0.73,3.5668976,28.276299,53145708.0,44846536.0,8299171.0,,2304423.0,2286064.8,3.7284162,3.1461911,0.582225,,1603.7798,2035107.2,0.14277214,IND,Asia,1425423209.0,479.425537109375,27.68400001525879,71.69840240478516,7112.03955078125,5.251640319824219,9.600000381469728,89.6918716430664,0.5299999713897705,
India,2021-03-25,11787534.0,53476.0,44704.145,8269.498,37.515877,31.362015,160692.0,251.0,210.85715,112.732834,0.17608805,0.14792599,,,,,,,,,,,,,57.87,1.4213,237503882.0,1065021.0,168.734,0.757,1027246.0,0.73,3.7425635,26.983425,55504440.0,47001470.0,8502968.0,,2358731.0,2309231.8,3.893892,3.2973697,0.59652233,,1620.0325,2082177.4,0.14607432,IND,Asia,1425423209.0,479.425537109375,27.68400001525879,71.69840240478516,7112.03955078125,5.251640319824219,9.600000381469728,89.6918716430664,0.5299999713897705,
India,2021-03-26,11846652.0,59118.0,47474.43,8310.972,41.474,33.305496,160949.0,257.0,225.57143,112.91313,0.18029733,0.15824874,,,,,,,,,,,,,57.87,1.4124,238604638.0,1100756.0,169.516,0.782,1033442.0,0.734,3.9381292,25.663319,58109772.0,49426616.0,8683155.0,,2605333.0,2292340.2,4.0766683,3.4675047,0.6091633,,1608.1821,2083512.6,0.146168,IND,Asia,1425423209.0,479.425537109375,27.68400001525879,71.69840240478516,7112.03955078125,5.251640319824219,9.600000381469728,89.6918716430664,0.5299999713897705,
India,2021-03-27,11908910.0,62258.0,50518.0,8354.648,43.676853,35.440704,161240.0,291.0,240.28572,113.11728,0.2041499,0.16857149,,,,,,,,,,,,,57.87,1.4005,239769553.0,1164915.0,170.344,0.828,1048291.0,0.745,4.1464467,24.377111,60269784.0,51441436.0,8828346.0,,2160009.0,2237991.5,4.228203,3.6088536,0.6193491,,1570.0541,2045178.4,0.14347868,IND,Asia,1425423209.0,479.425537109375,27.68400001525879,71.69840240478516,7112.03955078125,5.251640319824219,9.600000381469728,89.6918716430664,0.5299999713897705,
India,2021-03-28,11971624.0,62714.0,53213.43,8398.6455,43.996758,37.33167,161552.0,312.0,256.7143,113.33617,0.21888237,0.1800969,,,,,,,,,,,,,57.87,1.3889,240950842.0,1181289.0,171.183,0.839,1073171.0,0.762,4.3455663,23.25059,60530436.0,51660230.0,8870201.0,,260653.0,2209205.2,4.2464886,3.6242032,0.6222854,,1549.8593,2012276.0,0.14117043,IND,Asia,1425423209.0,479.425537109375,27.68400001525879,71.69840240478516,7112.03955078125,5.251640319824219,9.600000381469728,89.6918716430664,0.5299999713897705,
India,2021-03-29,12039644.0,68020.0,56223.285,8446.364,47.719162,39.443222,161843.0,291.0,268.0,113.54031,0.2041499,0.18801434,,,,,,,,,,,,,57.87,1.3772,241864161.0,913319.0,171.832,0.649,1059770.0,0.753,4.57423,22.087122,61113350.0,52211400.0,8901956.0,,582919.0,1802680.0,4.287383,3.66287,0.6245132,,1264.663,1654320.8,0.116058215,IND,Asia,1425423209.0,479.425537109375,27.68400001525879,71.69840240478516,7112.03955078125,5.251640319824219,9.600000381469728,89.6918716430664,0.5299999713897705,
India,2021-03-30,12095855.0,56211.0,58437.0,8485.799,39.434605,40.996246,162114.0,271.0,278.2857,113.73043,0.19011897,0.19523025,,,,,,,,,,,,,57.87,1.3717,242650025.0,785864.0,172.39,0.558,1033827.0,0.734,4.8269925,20.93556,63054350.0,53989036.0,9065318.0,,1940999.0,1744723.9,4.423553,3.7875793,0.6359738,,1224.0042,1608154.8,0.112819456,IND,Asia,1425423209.0,479.425537109375,27.68400001525879,71.69840240478516,7112.03955078125,5.251640319824219,9.600000381469728,89.6918716430664,0.5299999713897705,
India,2021-03-31,12149335.0,53480.0,59325.285,8523.317,37.51868,41.61942,162468.0,354.0,289.57144,113.97878,0.2483473,0.2031477,,,,,,,,,,,,,57.87,1.3891,243672940.0,1022915.0,173.117,0.727,1033440.0,0.734,5.0602226,19.946543,65117896.0,55783200.0,9334695.0,,2063543.0,1710312.4,4.5683203,3.9134483,0.6548718,,1199.8629,1562380.4,0.10960818,IND,Asia,1425423209.0,479.425537109375,27.68400001525879,71.69840240478516,7112.03955078125,5.251640319824219,9.600000381469728,89.6918716430664,0.5299999713897705,
India,2021-04-01,12221665.0,72330.0,62018.715,8574.061,50.742825,43.508984,162927.0,459.0,319.2857,114.30079,0.32200962,0.22399363,,,,,,,,,,,,,57.87,1.4122,244798621.0,1125681.0,173.917,0.8,1042106.0,0.74,5.2887144,19.064304,68789140.0,59148800.0,9640340.0,,3671242.0,1897814.0,4.825875,4.1495605,0.67631423,,1331.4039,1735332.2,0.12174155,IND,Asia,1425423209.0,479.425537109375,27.68400001525879,71.69840240478516,7112.03955078125,5.251640319824219,9.600000381469728,89.6918716430664,0.5299999713897705,
India,2021-04-02,12303131.0,81466.0,65211.285,8631.213,57.15215,45.74872,163396.0,469.0,349.57144,114.629814,0.3290251,0.24524045,,,,,,,,,,,,,57.87,1.4341,245912587.0,1113966.0,174.708,0.791,1043993.0,0.742,5.524788,18.241589,73054296.0,63081588.0,9972706.0,,4265157.0,2134931.8,5.125095,4.4254637,0.6996312,,1497.7529,1950710.1,0.1368513,IND,Asia,1425423209.0,479.425537109375,27.68400001525879,71.69840240478516,7112.03955078125,5.251640319824219,9.600000381469728,89.6918716430664,0.5299999713897705,
India,2021-04-03,12392260.0,89129.0,69050.0,8693.741,62.528095,48.441753,164110.0,714.0,410.0,115.13072,0.50090384,0.28763387,,,,,,,,,,,,,74.54,1.4529,246959192.0,1046605.0,175.452,0.744,1027091.0,0.73,5.796758,17.402126,75979650.0,65739470.0,10240181.0,,2925356.0,2244267.0,5.3303223,4.6119266,0.7183958,,1574.4567,2042576.2,0.14329612,IND,Asia,1425423209.0,479.425537109375,27.68400001525879,71.69840240478516,7112.03955078125,5.251640319824219,9.600000381469728,89.6918716430664,0.5299999713897705,
India,2021-04-04,12485509.0,93249.0,73412.14,8759.159,65.418465,51.502,164623.0,513.0,438.7143,115.490616,0.3598931,0.30777827,,,,,,,,,,,,,74.54,1.4692,248125908.0,1166716.0,176.28,0.829,1025009.0,0.728,6.111554,16.51571,79105160.0,68678840.0,10426325.0,,3125512.0,2653532.5,5.5495915,4.8181367,0.7314547,,1861.5752,2431229.2,0.17056191,IND,Asia,1425423209.0,479.425537109375,27.68400001525879,71.69840240478516,7112.03955078125,5.251640319824219,9.600000381469728,89.6918716430664,0.5299999713897705,
India,2021-04-05,12589067.0,103558.0,78489.0,8831.81,72.6507,55.06365,165101.0,478.0,465.42856,115.82595,0.335339,0.32651958,,,,,,,,,,,,,69.91,1.4812,249019657.0,893749.0,176.915,0.635,1022214.0,0.726,6.450568,15.6834755,83110930.0,72277310.0,10833617.0,,4005763.0,3142510.2,5.830614,5.0705857,0.7600281,,2204.6157,2866558.8,0.20110229,IND,Asia,1425423209.0,479.425537109375,27.68400001525879,71.69840240478516,7112.03955078125,5.251640319824219,9.600000381469728,89.6918716430664,0.5299999713897705,
India,2021-04-06,12686049.0,96982.0,84313.43,8899.848,68.03734,59.14975,165547.0,446.0,490.42856,116.13884,0.31288955,0.34405822,,,,,,,,,,,,,69.91,1.4899,250231269.0,1211612.0,177.776,0.861,1083035.0,0.769,6.755201,14.991195,87077470.0,75937016.0,11140459.0,,3966548.0,3431874.5,6.108886,5.327331,0.78155446,,2407.618,3135425.8,0.21996455,IND,Asia,1425423209.0,479.425537109375,27.68400001525879,71.69840240478516,7112.03955078125,5.251640319824219,9.600000381469728,89.6918716430664,0.5299999713897705,
India,2021-04-07,12801785.0,115736.0,93207.14,8981.041,81.19413,65.3891,166177.0,630.0,529.8571,116.58082,0.441974,0.37171918,,,,,,,,,,,,,69.91,1.4891,251439598.0,1208329.0,178.635,0.858,1109523.0,0.788,7.1352134,14.203188,90198670.0,78763020.0,11435646.0,,3121199.0,3582968.2,6.3278522,5.525589,0.8022632,,2513.6172,3282832.2,0.23030579,IND,Asia,1425423209.0,479.425537109375,27.68400001525879,71.69840240478516,7112.03955078125,5.251640319824219,9.600000381469728,89.6918716430664,0.5299999713897705,
India,2021-04-08,12928574.0,126789.0,100987.0,9069.99,88.94832,70.84703,166862.0,685.0,562.1429,117.06137,0.48055902,0.3943691,,,,,,,,,,,,,69.91,1.4884,252677379.0,1237781.0,179.514,0.879,1125537.0,0.8,7.5667925,13.394941,94334264.0,82456520.0,11877740.0,,4135589.0,3649303.5,6.617983,5.7847047,0.8332781,,2560.1543,3329674.8,0.23359202,IND,Asia,1425423209.0,479.425537109375,27.68400001525879,71.69840240478516,7112.03955078125,5.251640319824219,9.600000381469728,89.6918716430664,0.5299999713897705,
India,2021-04-09,13060542.0,131968.0,108201.57,9162.571,92.58163,75.90839,167642.0,780.0,606.5714,117.60858,0.5472059,0.4255378,,,,,,,,,,,,,69.91,1.4915,254041584.0,1364205.0,180.483,0.969,1161285.0,0.825,8.005516,12.641115,98075160.0,85763860.0,12311308.0,,3740898.0,3574409.2,6.880424,6.016729,0.8636949,,2507.6125,3240323.2,0.22732359,IND,Asia,1425423209.0,479.425537109375,27.68400001525879,71.69840240478516,7112.03955078125,5.251640319824219,9.600000381469728,89.6918716430664,0.5299999713897705,
India,2021-04-10,13205926.0,145384.0,116238.0,9264.565,101.99357,81.54631,168436.0,794.0,618.0,118.16561,0.5570276,0.43355545,,,,,,,,,,,,,69.91,1.4951,255214803.0,1173219.0,181.317,0.834,1179373.0,0.838,8.453094,11.965629,101595144.0,88885960.0,12709186.0,,3519987.0,3659356.5,7.127367,6.2357593,0.8916079,,2567.207,3306641.5,0.23197612,IND,Asia,1425423209.0,479.425537109375,27.68400001525879,71.69840240478516,7112.03955078125,5.251640319824219,9.600000381469728,89.6918716430664,0.5299999713897705,
India,2021-04-11,13358805.0,152879.0,124756.57,9371.816,107.251656,87.52248,169275.0,839.0,664.5714,118.7542,0.5885971,0.46622744,,,,,,,,,,,,,69.91,1.4993,256626850.0,1412047.0,182.32,1.003,1214420.0,0.863,8.897499,11.361618,104528570.0,91587400.0,12941165.0,,2933418.0,3631914.5,7.33316,6.4252777,0.9078823,,2547.9553,3272651.8,0.22959158,IND,Asia,1425423209.0,479.425537109375,27.68400001525879,71.69840240478516,7112.03955078125,5.251640319824219,9.600000381469728,89.6918716430664,0.5299999713897705,
India,2021-04-12,13527717.0,168912.0,134092.86,9490.316,118.49954,94.07231,170179.0,904.0,725.4286,119.388405,0.6341976,0.50892156,,,,,,,,,,,,,69.91,1.5,257806986.0,1180136.0,183.158,0.838,1255333.0,0.892,9.326573,10.838476,108533090.0,95043040.0,13490046.0,,4004520.0,3631737.0,7.6140957,6.6677065,0.94638884,,2547.8308,3252247.2,0.22816011,IND,Asia,1425423209.0,479.425537109375,27.68400001525879,71.69840240478516,7112.03955078125,5.251640319824219,9.600000381469728,89.6918716430664,0.5299999713897705,
